id	ann	pc1	pc2	pc3	pc4	pc5	pc6	pc7	pt1	pt2	pt3	pt4	pt5	pt6	pt7	cc1	cc2	cc3	cc4	cc5	cc6	cc7	ct1	ct2	ct3	ct4	ct5	ct6	ct7
C:580	pirna2.bed:1,;ensGene.bed:ENST00000484616,;refGene.bed:NM_001016,;wgRNA.bed:CDBox,;	2213	1095	1083	1598	1350	773	1018	723	1005	2145	1678	590	1108	1433	3933	2432	3004	1202	893	708	1123	520	1474	2095	1157	1006	2048	1093
C:581	ensGene.bed:ENST00000456662,;refGene.bed:NR_037852,;wgRNA.bed:CDBox,;	358	144	135	202	234	134	135	69	113	205	169	33	117	175	646	439	450	570	399	284	447	196	256	587	661	216	418	275
C:582	ensGene.bed:ENST00000449757,;refGene.bed:NR_037852,;wgRNA.bed:CDBox,;	2326	1316	804	1511	1257	466	704	296	739	1859	1047	287	666	987	1662	1758	1040	1503	1006	502	785	339	942	923	1142	744	1401	846
C:583	ensGene.bed:ENST00000587692,;refGene.bed:NR_003038,;wgRNA.bed:CDBox,;	1541	817	671	924	856	456	559	299	519	948	806	406	688	912	1173	488	849	596	473	276	503	509	552	830	312	445	482	340
C:584	ensGene.bed:ENST00000587692,;refGene.bed:NR_003044,;wgRNA.bed:CDBox,;	230	192	101	436	231	208	338	0	44	107	88	79	121	138	707	773	1082	500	195	286	364	399	121	212	356	187	1049	366
C:585	pirna2.bed:1,;ensGene.bed:ENST00000408813,;refGene.bed:NR_003075,;wgRNA.bed:CDBox,;	1083	697	718	1535	1007	1314	1554	466	1169	1221	935	794	739	1084	383	261	242	506	253	547	686	295	233	286	196	225	383	401
C:586	ensGene.bed:ENST00000446306,;refGene.bed:NM_001244580,;	234	568	164	389	311	212	282	213	259	253	193	158	476	197	104	348	79	196	148	130	210	181	143	556	160	225	216	192
C:587	miRNA.bed:Name=hsa-miR-335-3p,;ensGene.bed:ENST00000604666,;refGene.bed:NM_001253900,;	12176	2123	8624	9291	4949	4342	7013	3237	1461	4940	8528	3755	6678	8408	5901	1159	4238	4003	1840	2061	2687	1563	3602	3713	3629	3235	2988	2537
C:588	miRNA.bed:Name=hsa-miR-490-3p,;ensGene.bed:ENST00000425981,;refGene.bed:NM_001006626,;	410	157	720	927	341	272	370	393	48	704	424	252	547	538	370	238	409	992	299	275	530	68	618	455	509	638	393	305
C:589	miRNA.bed:Name=hsa-miR-671-3p,;ensGene.bed:ENST00000390183,;refGene.bed:NM_019015,;	960	118	629	531	248	233	353	147	133	394	547	160	369	582	797	144	418	398	198	174	356	267	560	331	311	330	350	240
C:590	miRNA.bed:Name=hsa-miR-339-3p,;ensGene.bed:ENST00000491163,;refGene.bed:NM_032350,;	3079	689	2043	1644	1164	714	1292	907	655	1545	1843	628	1454	2185	2730	809	1521	1767	1137	723	1481	298	1827	1529	1579	1615	1373	1035
C:591	miRNA.bed:Name=hsa-miR-589-3p,;ensGene.bed:ENST00000415009,;refGene.bed:NM_024963,;	886	513	878	507	385	234	337	183	487	677	639	178	304	564	692	669	632	500	384	364	445	94	675	240	264	352	504	315
C:592	ensGene.bed:ENST00000493945,;refGene.bed:NM_001101,;	0	87	0	0	0	0	0	11	0	0	0	0	0	0	0	283	0	0	0	0	0	0	0	163	0	39	0	0
C:593	miRNA.bed:Name=hsa-miR-25-3p,;ensGene.bed:ENST00000491245,;refGene.bed:NM_001278595,;	6913	9697	7596	10356	12621	4596	6387	3712	8791	11165	6098	3612	4157	6435	5312	10066	4626	9597	11641	5017	9208	5260	6865	3751	5611	7625	9163	7301
C:594	miRNA.bed:Name=hsa-miR-93-3p,;ensGene.bed:ENST00000491245,;refGene.bed:NM_001278595,;	6125	7447	5751	8575	9649	3332	4963	2634	5723	8401	4390	2485	3265	4818	4886	9241	3545	7714	8350	3521	6591	1765	4495	2240	4245	5180	6464	4580
C:595	miRNA.bed:Name=hsa-miR-106b-3p,;pirna2.bed:1,;ensGene.bed:ENST00000491245,;refGene.bed:NM_001278595,;	1599	1490	1469	2192	2166	997	1424	643	1141	1819	1211	717	985	1426	1241	1756	1033	1845	1821	852	1320	368	977	594	1224	1253	1407	1116
C:596	miRNA.bed:Name=hsa-miR-182-5p,;pirna2.bed:1,;ensGene.bed:ENST00000385255,;refGene.bed:NR_029614,;	871	564	954	1611	523	680	1388	450	454	1161	1367	1178	554	467	580	369	589	945	335	441	1243	235	1028	291	427	933	778	527
C:597	rmsk.bed:snRNA,;ensGene.bed:ENST00000431156,;wgRNA.bed:CDBox,;	773	188	641	333	254	110	138	640	237	312	402	77	63	341	622	170	495	262	267	111	175	407	238	823	244	341	45	162
C:598	miRNA.bed:Name=hsa-miR-486-3p,;ensGene.bed:ENST00000520299,;refGene.bed:NM_020476,;	7699	5843	9089	15382	3520	3295	4710	4530	4377	10461	17530	8751	5260	3057	6305	7786	6667	16591	3588	4218	7016	6152	9694	6134	2777	6566	17750	8483
C:599	miRNA.bed:Name=hsa-miR-598-3p,;rmsk.bed:Simple_repeat,;ensGene.bed:ENST00000416569,;refGene.bed:NM_173683,;	4905	1327	6163	8043	4096	4418	5500	4168	1716	3419	4018	2859	5847	6502	4201	1342	3833	8599	3922	5466	8605	990	3734	2932	7996	4792	3254	4631
C:600	miRNA.bed:Name=hsa-miR-383-3p,;ensGene.bed:ENST00000382080,;refGene.bed:NM_139167,;	3972	303	1786	1924	671	816	1406	413	371	852	1879	505	1338	1868	2529	112	983	1356	494	684	1122	236	838	367	635	642	1076	869
C:601	pirna2.bed:1,;ensGene.bed:ENST00000519807,;refGene.bed:NM_001146227,;wgRNA.bed:CDBox,;	257	33	68	142	37	20	62	22	0	125	49	0	11	135	203	70	100	201	47	59	112	0	130	82	23	67	57	40
C:602	ensGene.bed:ENST00000522478,;refGene.bed:NR_002599,;wgRNA.bed:CDBox,;	48	82	12	76	70	94	69	24	30	66	33	40	48	35	33	30	28	19	0	39	14	11	11	33	23	12	16	10
C:603	miRNA.bed:Name=hsa-miR-491-3p,;ensGene.bed:ENST00000338382,;refGene.bed:NM_017794,;	397	35	278	472	140	185	257	247	40	158	250	101	337	473	191	31	130	325	126	107	269	16	136	92	212	266	112	109
C:604	miRNA.bed:Name=hsa-let-7d-3p,;ensGene.bed:ENST00000416309,;refGene.bed:NR_046163,;	2705	2144	2166	2975	2948	1318	1807	1236	1362	2567	1766	722	1850	2409	1855	1286	1190	2219	1986	1010	1688	862	1769	1068	1715	1998	2137	1607
C:605	miRNA.bed:Name=hsa-miR-219b-3p,;ensGene.bed:ENST00000385220,;refGene.bed:NR_029837,;	22577	58956	22300	34348	69613	18064	32574	11182	34579	53661	11664	7636	9479	26370	16526	51391	13799	23943	41733	13803	25672	17867	12065	5800	15614	20238	27095	15561
C:606	miRNA.bed:Name=hsa-miR-455-3p,;ensGene.bed:ENST00000494090,;refGene.bed:NM_032888,;	316	131	420	375	299	237	228	115	404	299	564	191	282	385	187	211	242	289	189	190	290	105	365	252	304	153	181	284
C:607	pirna2.bed:1,;ensGene.bed:ENST00000372249,;refGene.bed:NM_013318,;wgRNA.bed:CDBox,;	2682	1493	1172	1776	1701	634	1247	1114	1609	2294	1663	404	1268	2075	1538	1402	821	1057	804	482	895	1071	1211	1292	642	922	978	753
C:608	pirna2.bed:1,;ensGene.bed:ENST00000489392,;refGene.bed:NM_000972,;wgRNA.bed:CDBox,;	1153	376	486	688	687	337	578	191	257	758	605	214	511	690	1094	531	727	758	508	352	717	163	670	630	727	550	820	595
C:609	ensGene.bed:ENST00000489392,;refGene.bed:NM_000972,;wgRNA.bed:CDBox,;	240	100	35	137	105	70	141	25	42	116	88	35	91	119	183	69	171	44	31	14	62	76	54	64	67	41	101	51
C:610	miRNA.bed:Name=hsa-miR-126-3p,;ensGene.bed:ENST00000406555,;refGene.bed:NR_046367,;	90734	28491	56205	64192	53795	44081	75921	36854	39012	45763	58609	38208	47562	60091	58526	35130	33149	56095	44161	42496	74839	17192	54883	28462	65887	49971	43023	56302
C:611	miRNA.bed:Name=hsa-miR-31-3p,;ensGene.bed:ENST00000304425,;refGene.bed:NR_027054,;	1363	334	1020	1169	1215	1121	770	568	364	769	1090	230	514	1492	1050	328	661	1195	1021	1201	1114	328	692	623	1128	569	1427	1012
C:612	miRNA.bed:Name=hsa-miR-873-3p,;ensGene.bed:ENST00000401120,;refGene.bed:NM_001258282,;	5806	884	4728	3077	2240	2476	2979	1823	545	2964	3722	2262	3893	4288	5290	993	3078	2640	1539	2276	3637	759	2799	3198	3661	2507	2400	2497
C:613	ensGene.bed:ENST00000418786,;refGene.bed:NM_001282529,;wgRNA.bed:CDBox,;	285	159	100	335	142	55	258	0	45	87	116	95	109	117	286	281	162	339	121	53	368	15	97	122	106	73	348	162
C:614	ensGene.bed:ENST00000363046,;refGene.bed:NR_003051,;	320	161	282	319	156	299	324	141	111	164	193	125	191	231	214	90	203	292	230	194	401	0	201	155	276	269	175	151
C:615	ensGene.bed:ENST00000363046,;refGene.bed:NR_003051,;	471	483	253	1915	422	2609	1739	329	235	207	199	1011	883	180	1408	8184	4322	13135	5118	35140	20485	2595	1889	1777	9003	2940	7940	9661
C:616	miRNA.bed:Name=hsa-miR-204-3p,;ensGene.bed:ENST00000361823,;refGene.bed:NM_001007470,;	45793	7746	39769	34336	16362	19468	24771	6810	25735	15270	32374	14272	25733	24144	32158	15515	25453	32770	16140	20682	25912	7753	10173	10060	12743	11636	17717	22136
C:617	ensGene.bed:ENST00000335387,;refGene.bed:NM_001100588,;wgRNA.bed:CDBox,;	3118	2120	1910	1821	2002	917	1561	2242	1626	3022	2858	704	1757	2433	1116	1159	686	893	780	573	1026	747	1063	3535	750	1345	681	587
C:618	ensGene.bed:ENST00000364432,;refGene.bed:NM_000976,;wgRNA.bed:HAcaBox,;	170	37	45	43	57	12	31	75	49	133	102	10	41	83	164	40	86	38	95	22	80	0	307	116	97	106	101	81
C:619	ensGene.bed:ENST00000361390,;	1010	24	573	500	159	148	303	63	69	290	333	53	76	392	799	29	337	463	154	124	345	24	163	42	210	225	140	85
C:620	ensGene.bed:ENST00000361390,;	104	0	55	0	0	0	0	11	0	10	25	0	0	65	305	23	114	135	87	44	183	25	275	169	217	182	96	62
C:621	ensGene.bed:ENST00000361739,;	200	0	70	109	51	54	52	30	78	20	96	0	35	79	243	32	93	177	84	53	80	41	94	129	99	84	44	53
C:622	ensGene.bed:ENST00000362079,;	405	47	351	24	81	36	54	251	95	172	245	169	15	116	274	52	159	35	73	16	72	46	68	84	204	189	10	59
C:623	ensGene.bed:ENST00000361227,;	599	22	66	217	84	41	102	73	10	27	103	68	335	306	516	24	147	202	42	56	101	87	175	321	96	212	201	111
C:624	ensGene.bed:ENST00000361381,;	534	51	378	246	0	129	224	182	88	253	309	81	202	479	923	212	803	691	0	541	705	185	709	474	729	599	583	375
C:625	ensGene.bed:ENST00000361789,;	48	0	0	31	0	0	10	0	0	43	15	0	10	31	251	0	89	81	11	20	26	11	139	41	20	46	28	10
C:626	pirna2.bed:1,;ensGene.bed:ENST00000387461,;	4598	371	1373	2174	670	370	3474	1159	826	1315	823	1071	3236	2044	8791	428	3906	3658	1461	441	5260	4330	4727	5581	698	6353	3326	3519
C:627	pirna2.bed:1,;	24	0	0	0	14	0	10	38	0	14	14	0	13	0	243	99	103	212	89	62	153	42	406	196	189	142	320	179
C:628	pirna2.bed:1,;	1355	234	547	1107	444	340	579	652	278	593	731	156	777	1576	1514	254	664	976	281	332	482	170	978	848	446	402	597	378
C:629	pirna2.bed:1,;	60	0	16	26	0	10	10	14	0	30	27	0	0	36	147	16	46	119	38	21	77	0	157	56	68	60	77	40
C:634	miRNA.bed:Name=hsa-miR-532-3p,;ensGene.bed:ENST00000376091,;refGene.bed:NM_001127898,;	2900	1403	2426	3171	2373	1137	1652	934	1536	1608	1876	806	1227	1830	1978	1175	1470	2825	1897	1134	2052	816	1958	1076	1525	1842	2101	1703
C:635	miRNA.bed:Name=hsa-miR-500a-3p,;ensGene.bed:ENST00000376091,;refGene.bed:NM_001127898,;	1603	781	1302	1623	990	421	821	364	690	885	1292	394	645	1119	960	668	663	941	554	315	796	281	737	438	438	561	710	523
C:636	miRNA.bed:Name=hsa-miR-660-5p,;ensGene.bed:ENST00000376091,;refGene.bed:NM_001127898,;	2171	994	1946	2383	1767	1058	1657	883	1284	1508	1893	909	1355	2006	1633	1198	1108	2137	1409	1065	1677	307	1357	687	1211	1299	1250	1270
C:637	ensGene.bed:ENST00000396224,;refGene.bed:NM_014599,;wgRNA.bed:HAcaBox,;	165	93	177	79	90	56	76	48	78	35	54	33	88	126	152	54	178	67	82	54	109	0	26	71	72	35	81	26
C:638	miRNA.bed:Name=hsa-miR-223-3p,;ensGene.bed:ENST00000385204,;refGene.bed:NR_029637,;	877	912	804	995	1052	556	1268	400	441	809	1045	444	566	628	516	799	441	643	590	431	824	246	548	248	434	488	421	462
C:639	miRNA.bed:Name=hsa-miR-652-5p,;rmsk.bed:DNA,;ensGene.bed:ENST00000288381,;refGene.bed:NM_017698,;	1932	391	1416	1687	946	824	986	627	711	871	1185	555	1131	1473	1426	562	868	1559	905	873	1227	422	1041	566	849	994	1174	1038
C:640	miRNA.bed:Name=hsa-miR-1298-3p,;ensGene.bed:ENST00000371950,;refGene.bed:NM_001256761,;	1669	189	3193	2790	847	1726	1450	442	1884	1978	2741	600	1585	1791	1233	126	1987	2028	577	1441	1489	88	1036	389	447	861	604	457
C:641	miRNA.bed:Name=hsa-miR-448,;ensGene.bed:ENST00000371950,;refGene.bed:NM_001256761,;	1743	124	2541	2847	704	1313	1529	338	1306	1160	2348	462	1025	1084	1181	105	1330	2145	531	1163	1521	66	827	209	266	557	510	369
C:642	miRNA.bed:Name=hsa-miR-221-3p,;ensGene.bed:ENST00000602461,;refGene.bed:NR_029635,;	68549	7839	43398	61195	19615	22115	34855	19482	6042	20030	41614	19675	42241	49291	47931	6239	25623	37563	10703	15810	25903	13929	25799	15340	23213	21843	19637	20692
C:643	miRNA.bed:Name=hsa-miR-222-3p,;ensGene.bed:ENST00000602461,;refGene.bed:NR_029636,;	65536	7262	28223	34595	12349	13818	17727	13813	3834	23027	34118	10706	24206	28568	44619	3862	18168	24299	7805	10733	16222	14029	35663	20833	15668	17710	16146	13750
C:644	miRNA.bed:Name=hsa-miR-421,;rmsk.bed:LINE,;ensGene.bed:ENST00000602420,;refGene.bed:NR_028379,;	7482	6864	6320	8240	8178	3562	6541	2558	5526	7009	5814	2687	4897	6576	5267	6617	3457	5808	5009	2891	5640	1706	4512	2604	3112	3988	5123	3224
C:645	miRNA.bed:Name=hsa-miR-374c-3p,;rmsk.bed:LINE,;ensGene.bed:ENST00000602420,;refGene.bed:NR_028379,;	2878	1759	2488	2980	3026	1558	2636	949	1652	2052	1740	1170	1667	2866	1700	1149	1184	1369	1140	818	1395	1371	762	571	958	1041	1082	943
C:646	miRNA.bed:Name=hsa-miR-374a-3p,;rmsk.bed:LINE,;ensGene.bed:ENST00000602420,;refGene.bed:NR_028379,;	3919	3361	3649	3000	5330	2302	3777	1673	3396	3865	3496	2094	1952	4175	2418	2039	1803	1311	2011	1232	2084	1425	1539	1200	1516	1570	1062	1408
C:647	miRNA.bed:Name=hsa-miR-361-3p,;rmsk.bed:DNA,;ensGene.bed:ENST00000537751,;refGene.bed:NM_000390,;	6499	2502	4486	6413	4458	2243	4215	1842	2308	3983	5050	2124	4167	5062	4524	2200	2645	3564	2021	1431	2327	1591	2391	1708	2177	2269	2705	1684
C:648	miRNA.bed:Name=hsa-miR-363-3p,;ensGene.bed:ENST00000384840,;refGene.bed:NR_029852,;	4416	2147	2825	3265	2430	1429	2720	1168	1638	3082	3337	1959	1662	3113	2871	2221	1760	2416	1713	1268	2113	768	2222	1509	1793	2057	2141	2077
C:649	ensGene.bed:ENST00000568578,;refGene.bed:NM_001164803,;wgRNA.bed:CDBox,;	1388	1049	946	1117	1261	690	951	283	718	1730	1056	378	741	1380	2373	1571	2170	935	824	1337	1090	317	840	1316	664	822	1258	958
C:650	miRNA.bed:Name=hsa-miR-504-5p,;ensGene.bed:ENST00000455663,;refGene.bed:NM_001139500,;	2635	247	1375	1278	505	497	880	445	217	450	1026	348	670	710	1638	99	774	724	341	383	539	725	1088	779	625	661	593	428
C:651	miRNA.bed:Name=hsa-miR-505-3p,;ensGene.bed:ENST00000485626,;refGene.bed:NR_030230,;	398	214	218	445	381	138	205	75	148	299	187	71	114	248	206	146	96	328	234	63	174	13	83	41	100	134	174	115
C:652	miRNA.bed:Name=hsa-miR-105-3p,;ensGene.bed:ENST00000370311,;refGene.bed:NM_000808,;	270	13	181	121	47	49	82	39	36	69	146	28	83	227	196	21	68	99	0	27	60	0	82	46	39	75	36	0
