id	nloci	ann	ct4	ct5	ct6	ct7	ct1	ct2	ct3	cc5	cc4	cc7	cc6	cc1	cc3	cc2	pt7	pt6	pt5	pt4	pt3	pt2	pt1	pc2	pc3	pc1	pc6	pc7	pc4	pc5
571	0	gene miRNA|gene::MIR409;miRNA::hsa-miR-409-5p,hsa-miR-409-3p	8024	10947	8475	8219	5373	11460	7944	5652	13223	13314	6528	18956	12840	1949	15348	10755	3876	11373	7638	3412	6111	2398	19945	23950	6117	10401	13890	6160
572	0	ncrna gene|ncrna::HBII-95;gene::SNORD11,NOP58	76	65	75	55	3	105	115	74	99	69	48	106	67	48	181	122	59	142	171	88	46	135	159	187	64	116	172	122
573	0	gene miRNA|gene::MIR488,ASTN1,ASTN1,ASTN1;miRNA::hsa-miR-488-5p,hsa-miR-488-3p	1627	1599	628	1096	297	1415	1056	935	1205	1582	940	2491	1773	696	3850	2013	1718	3912	2209	916	1349	840	3428	4435	1773	3105	2282	2150
574	0	gene repeat miRNA|gene::MIR1249,KIAA0930,KIAA0930;miRNA::hsa-miR-1249;repeat::LINE	1454	2033	1164	963	155	1143	422	1811	2030	2146	935	2138	1200	1024	1556	1445	825	1662	1289	643	1015	1223	2098	2987	1157	1732	2307	1921
575	0	gene miRNA|gene::LOC349160,CHRM2,CHRM2,CHRM2,CHRM2,CHRM2,CHRM2,CHRM2,CHRM2,MIR490;miRNA::hsa-miR-490-5p,hsa-miR-490-3p	613	763	495	373	91	726	514	362	1092	648	330	423	506	294	621	623	315	475	788	67	465	211	806	486	313	459	1039	426
576	0	|	0	10	0	0	11	3	66	0	0	3	0	0	23	0	20	3	3	24	11	36	98	0	46	6	0	0	7	3
577	0	ncrna gene|ncrna::U61;gene::RBMX,SNORD61,RBMX,RBMX,RBMX	131	253	217	148	21	190	323	176	278	257	207	503	338	261	1535	949	465	1290	2017	887	426	1393	1197	1725	910	1088	1378	1379
578	0	ncrna gene|ncrna::E2;gene::SNORA62,RPSA,RPSA	0	0	0	0	4	0	8	0	7	0	5	0	0	0	17	110	90	19	16	150	336	176	12	5	125	63	25	58
579	0	gene miRNA|gene::MIR1247;miRNA::hsa-miR-1247-5p	110	108	55	36	24	142	73	49	132	70	44	96	44	25	120	63	68	214	99	61	69	22	73	164	56	79	144	35
580	0	gene miRNA|gene::BZRAP1-AS1,BZRAP1-AS1,BZRAP1-AS1,BZRAP1-AS1,MIR142;miRNA::hsa-miR-142-5p,hsa-miR-142-3p	1635	2619	2462	3158	1147	3203	1960	2500	2298	2395	1775	4113	3369	4020	4175	2657	3428	6214	5803	3016	2326	4724	5389	5928	2987	4819	4449	5915
581	0	|	121	115	167	113	15	102	91	37	167	101	46	303	69	70	439	881	456	622	415	140	381	418	356	1399	380	661	914	300
582	0	|	2644	2670	3242	2057	1729	3435	2257	2787	4408	2940	1830	4297	2636	2900	4159	3240	2119	4560	4501	3765	2076	2729	3922	5461	1852	3206	5429	3583
583	0	repeat gene|repeat::Simple_repeat;repeat::Simple_repeat;gene::LOC100507412,RNA45S5	0	24	12	0	42	32	123	6	15	11	0	21	13	10	12	11	6	3	4	8	15	5	15	35	3	8	19	3
584	0	gene miRNA|gene::MIR299;miRNA::hsa-miR-299-5p,hsa-miR-299-3p	773	496	582	603	126	721	420	394	1273	988	754	1098	657	206	2074	841	509	1089	528	254	419	181	1175	1379	714	968	1653	652
585	0	|	6	38	53	28	12	84	31	14	6	54	6	101	8	0	147	80	5	7	21	13	9	3	20	96	7	25	0	5
586	0	repeat gene|repeat::SINE;gene::PTPRD	21	14	25	7	5	48	31	12	19	24	9	37	24	3	24	45	3	15	21	30	21	9	45	36	23	17	49	14
587	0	|	1302	2127	1990	1905	939	1456	1945	1071	1510	2110	1056	3359	1706	1131	4746	4350	1012	2224	2317	2331	1998	1367	2944	4268	1578	2464	2137	1691
588	0	|	1822	5089	3782	3238	1556	3248	4183	2009	2051	3706	1705	5420	2666	2572	12562	16578	2698	7742	10212	7678	6753	5995	6500	12655	4666	7551	4943	6844
589	0	|	29	53	76	59	38	58	58	34	37	54	25	93	15	12	124	198	19	33	36	55	34	8	50	96	34	53	56	49
590	0	gene miRNA|gene::MIR543;miRNA::hsa-miR-543	339	225	322	305	110	281	284	173	538	377	224	634	530	91	907	749	373	782	354	246	348	164	1019	1008	494	722	1242	462
591	0	gene miRNA|gene::MIR34A,MIR34AHG;miRNA::hsa-miR-34a-3p,hsa-miR-34a-5p	615	779	882	1336	370	1050	815	900	918	901	765	1659	1006	616	1650	895	536	2025	1317	1161	571	578	1696	2353	810	1020	1186	1394
592	0	ncrna gene|ncrna::U47;gene::SNORD47,GAS5	134	215	185	118	55	212	324	182	192	212	142	297	183	132	1622	1383	774	2019	2310	1190	888	1738	1302	2654	1357	2241	2201	1590
593	0	gene miRNA|gene::MIR34C;miRNA::hsa-miR-34c-5p,hsa-miR-34c-3p	776	892	1729	16855	4884	1582	357	3314	1641	1752	36218	935	1053	5510	13420	1334	1028	2003	3188	58365	758	4940	1722	1246	35304	1638	2187	4368
594	0	gene miRNA|gene::MIR34B;miRNA::hsa-miR-34b-5p,hsa-miR-34b-3p	146	154	285	2125	668	200	77	536	231	296	4589	175	149	657	2039	292	201	329	485	6653	175	868	305	269	5830	374	363	842
595	0	|	94	332	129	20	115	481	167	21	127	91	71	175	133	74	207	164	50	200	336	179	410	7	209	249	37	153	142	57
596	0	gene miRNA|gene::MIR223;miRNA::hsa-miR-223-5p,hsa-miR-223-3p	514	594	510	558	294	663	290	688	724	945	535	585	513	959	746	642	535	1195	959	548	463	1076	939	1046	663	1411	1108	1209
597	0	gene miRNA|gene::MIR335,MEST,MEST,MEST,MEST,MEST,MEST;miRNA::hsa-miR-335-3p,hsa-miR-335-5p	3882	3493	3225	2842	1652	3845	3956	2022	4332	2966	2222	6255	4550	1222	9030	7061	4093	9168	5322	1559	3423	2349	9151	13140	4617	7640	9691	5265
598	0	ncrna gene|ncrna::U104;gene::SNORD104,SNHG25	5188	5589	7439	5606	4597	3273	3641	5980	8144	7722	3903	6666	5538	6377	9877	8668	5611	9055	13798	6718	4729	12680	11275	15633	6885	12213	18216	12561
599	0	gene miRNA|gene::MIR486-1,MIR486-2,ANK1,ANK1,ANK1,ANK1,ANK1,ANK1,ANK1,ANK1;miRNA::hsa-miR-486-5p,hsa-miR-486-3p,hsa-miR-486-5p,hsa-miR-486-3p;gene::MIR486-1,MIR486-2,ANK1,ANK1,ANK1,ANK1,ANK1,ANK1,ANK1,ANK1;miRNA::hsa-miR-486-5p,hsa-miR-486-3p,hsa-miR-486-5p,hsa-miR-486-3p	3020	7069	19080	9257	6674	10446	6584	3876	17821	7664	4589	6777	7100	8360	3365	5671	9554	19174	11394	4721	4841	6353	9915	8409	3540	5220	16536	3856
600	0	ncrna gene|ncrna::U29;gene::SNORD29,SNHG1	556	693	613	509	36	572	978	709	876	752	533	1120	758	618	7664	5441	2331	7884	8591	3391	3554	6424	4219	12119	4095	6024	5829	6005
601	0	|	0	0	0	4	0	3	16	0	0	0	0	0	0	0	0	0	0	7	11	52	101	3	17	0	0	0	0	0
602	0	repeat|repeat::snRNA	19	47	27	18	0	35	45	41	16	12	7	22	23	3	542	285	115	346	692	274	268	396	313	762	389	357	265	1153
603	0	repeat|repeat::snRNA	147	174	104	96	56	60	220	80	153	159	126	62	63	124	535	383	301	423	457	505	350	988	357	673	518	730	564	806
604	0	repeat|repeat::snRNA	119	3	92	46	0	271	159	158	202	182	91	781	125	159	580	406	141	374	606	300	94	499	278	1351	343	396	319	336
605	0	gene miRNA|gene::MGAT4B,MGAT4B,MIR1229;miRNA::hsa-miR-1229-3p	61	69	40	30	6	72	27	27	100	92	35	77	53	14	62	72	27	65	49	20	42	20	88	120	38	71	95	46
606	0	ncrna gene|ncrna::U74;gene::SNORD74,GAS5	323	205	362	267	67	355	251	232	476	303	168	493	285	254	2641	1966	1360	2541	3303	1379	832	1605	2491	4354	1320	2198	3686	1730
607	0	ncrna gene|ncrna::14q(I-7);gene::SNORD113-7	275	279	238	180	35	688	401	223	502	571	231	969	476	24	1367	645	176	1026	596	65	447	77	1035	1952	381	599	699	266
608	0	ncrna gene|ncrna::U103B;gene::SNORD103B,PUM1,PUM1,SNORD103A;ncrna::U103;gene::SNORD103A,SNORD103B,PUM1,PUM1	354	295	324	239	3	383	359	321	448	346	153	417	255	199	1366	950	432	1355	1619	563	419	1043	1203	2355	600	1081	1248	1063
609	0	gene|gene::SNORD136,GNL3,GNL3,GNL3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	36	0	60	38	8	20	3	47	89	36	52	47	47
610	0	gene miRNA|gene::MIR194-2HG,MIR194-2HG,MIR192,MIR194-2HG;miRNA::hsa-miR-192-5p,hsa-miR-192-3p	7986	8258	10813	8675	4337	10378	5145	11780	13097	11950	6717	10401	6562	12085	11646	9656	5086	9381	16870	9851	4681	12329	10987	14962	7252	11250	16960	15290
611	0	ncrna gene|ncrna::HBII-52-5;gene::SNORD115-5,SNORD115-12,SNORD115-10,SNORD115-9	211	139	184	220	251	325	737	70	199	220	11	371	258	22	3929	2447	1069	3661	2219	386	978	402	3162	6243	698	2602	3811	1504
612	0	ncrna gene|ncrna::HBII-52-19;gene::SNORD115-19,SNORD115-18,SNORD115-17;ncrna::HBII-52-17;gene::SNORD115-19,SNORD115-18,SNORD115-17;ncrna::HBII-52-18;gene::SNORD115-19,SNORD115-18,SNORD115-17	530	644	454	360	627	1155	2478	201	652	556	326	667	437	91	842	771	473	1004	589	151	934	156	918	1240	491	771	1052	382
613	0	ncrna gene|ncrna::HBII-52-2;gene::SNORD115-2	170	150	165	123	157	322	692	82	294	149	109	283	132	18	325	329	152	402	159	49	331	60	324	627	204	314	486	155
614	0	ncrna gene|ncrna::HBII-52-43;gene::SNORD115-11,SNORD115-43,SNORD115-36,SNORD115-29;ncrna::HBII-52-44;gene::SNORD115-44;ncrna::HBII-52-14;gene::SNORD115-14;ncrna::HBII-52-15;gene::SNORD115-14;ncrna::HBII-52-38;gene::SNORD115-38;ncrna::HBII-52-29;gene::SNORD115-43,SNORD115-29,SNORD115-36,SNORD115-11,SNORD115-21,SNORD115-15;ncrna::HBII-52-1;gene::SNORD115-1;ncrna::HBII-52-34;gene::SNORD115-34,SNORD115-21,SNORD115-15;ncrna::HBII-52-4;gene::SNORD115-4;ncrna::HBII-52-36;gene::SNORD115-43,SNORD115-29,SNORD115-11,SNORD115-36;ncrna::HBII-52-6;gene::SNORD115-6;ncrna::HBII-52-42;gene::SNORD115-10,SNORD115-42;ncrna::HBII-52-8;gene::SNORD115-8;ncrna::HBII-52-41;gene::SNORD115-41;ncrna::HBII-52-10;gene::SNORD115-10	20085	17893	18414	13932	6926	36384	48927	10418	24971	19527	11986	27593	18144	3862	33243	27791	13929	42206	24996	6048	17816	6780	38754	60616	18770	24905	36513	15360
615	0	ncrna gene|ncrna::HBII-52-23;gene::SNORD115-23,PWAR4,SNORD115-21,SNORD115-15	318	297	238	281	139	455	1266	132	308	202	236	275	155	95	467	603	309	633	322	147	929	196	497	830	453	379	541	264
616	0	ncrna gene|ncrna::HBII-52-32;gene::SNORD115-15,SNORD115-32,SNORD115-21	800	570	851	568	37	1352	1278	470	1504	1258	600	1784	1038	121	3090	2198	1136	3600	2310	428	630	589	3107	5580	1524	2133	3110	1126
617	0	ncrna gene|ncrna::HBII-52-48;gene::SNORD115-48	66	52	61	34	0	56	76	21	98	68	34	78	32	0	141	134	67	176	94	3	47	15	135	256	95	127	215	58
618	0	ncrna gene|ncrna::HBII-52-31;gene::SNORD115-31,SNORD115-21,SNORD115-15	223	82	191	162	104	355	638	155	107	269	134	277	180	25	495	382	184	610	328	64	211	74	467	802	276	401	183	210
619	0	ncrna gene|ncrna::ACA17;gene::SNORA17A,SNHG7,SNHG7,SNHG7	12	0	3	4	8	11	36	13	4	6	3	0	3	0	16	13	3	10	14	3	22	3	7	14	0	11	9	13
620	0	ncrna gene|ncrna::U92;gene::SCARNA8,HAUS6,HAUS6	18	29	22	20	7	26	4	19	55	53	27	32	14	13	40	64	21	32	21	19	22	14	40	56	24	53	77	16
621	0	gene ncrna|gene::SNORD52,C6orf48,C6orf48,C6orf48,C6orf48,C6orf48,C6orf48,C6orf48,C6orf48,C6orf48;gene::C6orf48,C6orf48,C6orf48,C6orf48,C6orf48,C6orf48,C6orf48,SNORD52,C6orf48,C6orf48;gene::SNORD52,C6orf48,C6orf48,C6orf48,C6orf48,C6orf48,C6orf48,C6orf48,C6orf48,C6orf48;gene::C6orf48,C6orf48,C6orf48,C6orf48,C6orf48,C6orf48,C6orf48,C6orf48,SNORD52,C6orf48;gene::C6orf48,C6orf48,C6orf48,C6orf48,C6orf48,SNORD52,C6orf48,C6orf48,C6orf48,C6orf48;ncrna::U52	726	784	804	677	117	871	1281	777	1075	1150	600	2032	1172	762	8673	5319	3735	8581	9552	5001	2554	6045	6703	10971	4245	7233	7975	7049
622	0	gene miRNA|gene::MIR19A,MIR17HG,MIR17HG;miRNA::hsa-miR-19a-5p,hsa-miR-19a-3p	593	681	799	802	503	449	290	991	831	671	529	692	509	860	783	561	616	697	1208	840	560	1421	814	1163	865	1204	1452	1811
623	0	gene miRNA|gene::RTL1,MIR136;miRNA::hsa-miR-136-5p,hsa-miR-136-3p	17272	17151	10709	15396	4186	21554	14211	10148	21244	21641	13870	30876	21266	5577	38079	25475	15771	35938	20212	9400	13447	6856	34489	38586	18880	31912	32307	17439
624	0	gene miRNA|gene::MIR495;miRNA::hsa-miR-495-3p,hsa-miR-495-5p	1068	965	929	985	96	849	841	639	1630	1413	791	1886	1273	239	3080	2633	1148	2206	1144	548	878	448	2325	3198	1365	2232	2861	1299
625	0	gene|gene::KIAA0825,KIAA0825	80	61	16	54	17	44	21	68	62	80	33	235	119	21	254	68	42	158	104	78	60	22	227	445	45	152	118	108
626	0	ncrna gene|ncrna::mgU6-53B;gene::SNORD9,CHD8,CHD8	18	17	12	12	0	12	22	15	23	35	3	20	10	3	41	44	11	7	38	8	3	14	33	28	20	36	54	34
627	0	|	166	149	31	44	37	168	160	0	101	236	70	244	263	20	758	310	178	565	485	247	352	98	654	826	234	448	451	0
628	0	gene|gene::BBX,BBX,BBX	302	328	238	308	158	217	151	261	396	492	252	493	339	191	428	308	216	387	308	168	225	132	429	542	242	337	385	298
629	0	gene miRNA|gene::MIR26B,CTDSP1,CTDSP1,CTDSP1;miRNA::hsa-miR-26b-5p,hsa-miR-26b-3p	17667	21683	21057	20673	19149	17297	14304	28734	25559	24411	16324	27928	22448	31824	39371	23478	19070	34919	46121	34108	15011	35811	37330	38612	23919	39822	44375	58303
630	0	ncrna gene|ncrna::U95;gene::GNB2L1,SNORD95	228	226	245	208	0	130	165	183	348	327	186	294	176	136	4077	3095	1666	3624	5521	2349	1509	3478	3809	6630	2159	3225	5643	4479
631	0	ncrna gene|ncrna::ACA3;gene::RPL27A,SNORA3A	101	112	95	67	6	132	57	82	149	149	87	174	91	50	108	100	44	123	65	29	44	42	140	159	76	110	117	74
632	0	ncrna gene|ncrna::mgU2-19/30;gene::SCARNA9,CEP295;ncrna::mgU2-19/30;gene::EIF1AX,SCARNA9L	10	20	26	28	6	25	70	10	47	37	64	15	6	12	898	590	234	755	714	254	197	348	539	1361	385	599	852	470
633	0	gene miRNA|gene::MIR1197;miRNA::hsa-miR-1197	573	697	303	410	79	638	405	312	730	883	489	1045	705	187	956	902	459	980	592	563	479	198	1166	1343	540	1016	938	437
634	0	gene|gene::LOC100505915,PKD1P6-NPIPP1,PDXDC1,PKD1P6-NPIPP1;gene::NPIPA1;gene::NPIPA8,NPIPA7;gene::NPIPA8,NPIPA7;gene::PKD1P1;gene::NPIPA8,NPIPA7;gene::NPIPA5;gene::NPIPA3,NPIPA2;gene::NPIPA2,NPIPA3	17	18	7	7	0	4	5	0	18	3	10	20	10	0	44	43	9	36	31	7	14	11	29	52	12	21	38	6
635	0	ncrna gene|ncrna::U18B;gene::SNORD18B,RPL4	556	589	343	405	107	496	633	536	884	907	461	1257	697	363	2753	2592	1259	1942	2264	865	1513	1814	2126	3929	2222	2917	4051	2467
636	0	ncrna gene|ncrna::U60;gene::SNORD60,SNHG19	138	146	115	126	15	150	171	110	253	272	239	199	134	100	365	355	299	313	396	203	218	325	337	455	479	501	541	280
637	0	|	59	69	67	54	48	83	79	42	230	102	55	271	120	16	2446	1221	332	1155	948	461	933	410	931	2224	636	1009	1673	780
638	0	gene miRNA|gene::MIR197;miRNA::hsa-miR-197-3p,hsa-miR-197-5p	5752	5035	6437	4205	1636	5555	2791	5189	6203	5905	2961	5657	3413	3365	5112	4359	2268	4516	4942	3143	3567	4555	5489	7981	3078	4852	7359	6084
639	0	gene miRNA|gene::MIR19B1,MIR17HG,MIR17HG;miRNA::hsa-miR-19b-1-5p,hsa-miR-19b-3p;gene::MIR19B2;miRNA::hsa-miR-19b-3p	2867	3025	3481	3493	1653	2073	1479	4395	4236	3359	2608	3292	2074	3505	4862	2955	2735	3679	5746	3764	2554	5298	3756	5878	3804	4925	6710	6901
640	0	ncrna gene|ncrna::U34;gene::RPL13A,RPL13A,SNORD34,RPL13AP5,RPL13A	26	42	14	15	15	40	36	30	22	18	19	40	22	36	83	76	14	76	124	82	102	76	72	166	59	62	109	132
641	0	gene miRNA|gene::MIR130B;miRNA::hsa-miR-130b-5p,hsa-miR-130b-3p	622	623	862	532	233	678	341	697	803	604	322	739	390	951	823	567	325	773	1156	645	398	907	739	1082	363	806	1050	1014
642	0	gene miRNA|gene::CALCR,MIR653,CALCR,CALCR;miRNA::hsa-miR-653-5p,hsa-miR-653-3p	20	21	11	24	13	86	23	30	347	79	47	187	303	11	363	147	47	537	93	35	42	20	494	248	55	110	650	75
643	0	gene miRNA|gene::MIR183;miRNA::hsa-miR-183-5p	28	63	42	34	58	34	7	16	54	69	18	36	29	28	38	28	65	88	41	35	31	30	56	108	39	114	105	33
644	0	gene miRNA|gene::MIR760,BCAR3;miRNA::hsa-miR-760	182	140	238	159	70	150	119	125	332	278	160	370	234	109	326	313	115	225	221	98	103	94	340	466	147	229	442	184
645	0	gene|gene::RMRP	76	64	42	43	0	50	43	37	120	135	127	52	23	35	377	1230	1374	334	371	516	575	891	508	669	4918	2755	2979	878
646	0	ncrna gene|ncrna::HBII-420;gene::SNORD99,SNHG12	1353	1547	1485	1140	13	2703	2057	1624	2673	2498	1035	3358	1559	682	4919	3058	1494	4774	5801	1854	1590	2756	3623	7175	2167	2894	4152	2661
647	0	gene miRNA|gene::MIR769;miRNA::hsa-miR-769-5p,hsa-miR-769-3p	37172	36896	29013	23997	12560	31050	28110	21330	35209	51672	26585	60314	38279	19080	55426	52753	17409	55790	47852	17140	27526	25096	64961	84512	36376	52960	57952	43088
648	0	repeat gene|repeat::snRNA;gene::RNU6-2;repeat::snRNA;gene::RNU6-2;repeat::Simple_repeat,snRNA;gene::RNU6-2;repeat::snRNA;gene::SOX2-OT,RNU6-2,SOX2-OT,SOX2-OT;repeat::LINE,snRNA;gene::HERC3,HERC3;repeat::LINE,snRNA;gene::RNU6-2;repeat::snRNA;gene::RNU6-2;repeat::snRNA,SINE;gene::RNU6-2;repeat::snRNA;gene::RNU6-2;repeat::snRNA,LINE;gene::RNU6-2;repeat::snRNA;gene::RNU6-2;repeat::snRNA;gene::RNU6-2,KIF1B,KIF1B;repeat::snRNA;gene::LOC643711;repeat::snRNA;gene::RNU6-2	192	569	192	154	169	107	711	285	60	202	120	72	119	596	442	258	177	470	307	708	908	1581	330	408	194	384	187	604
649	0	repeat miRNA gene|repeat::Low_complexity;gene::LOC100507412,RNA45S5;repeat::Low_complexity;miRNA::hsa-miR-3687;gene::MIR3687-1,MIR3687-2;repeat::Low_complexity;miRNA::hsa-miR-3687;gene::MIR3687-1,MIR3687-2	0	3	0	8	14	3	66	0	3	4	0	0	0	3	0	3	0	0	10	6	33	4	0	0	3	0	3	0
650	0	ncrna miRNA gene|ncrna::ACA36B;miRNA::hsa-miR-664a-5p,hsa-miR-664a-3p;gene::RAB3GAP2,SNORA36B,MIR664A	508	556	595	553	88	480	236	497	1021	760	452	985	554	627	1335	1051	365	980	465	339	331	255	931	1467	550	1022	1263	763
651	0	gene|gene::CD74,CD74,CD74	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	25	0	12	0	14	0	124	0	0	0	5	0	4
652	0	gene miRNA|gene::MIR130A;miRNA::hsa-miR-130a-5p,hsa-miR-130a-3p	4407	3411	2988	2975	749	3531	3550	1960	4209	3841	2099	3952	2838	2311	5580	4698	3740	5994	4614	2684	2817	2311	5288	6885	3264	5496	6110	3259
653	0	ncrna gene|ncrna::U70;gene::SNORA70,RPL10,RPL10,RPL10,RPL10,RPL10,RPL10	18	20	27	32	0	54	30	25	25	23	12	32	27	36	52	57	20	62	86	47	51	91	55	105	70	73	71	77
654	0	gene miRNA|gene::MIR484,NDE1;miRNA::hsa-miR-484	2533	2209	2542	2008	1325	2225	1610	2440	3071	2068	828	2733	2148	2019	1786	1603	1093	2424	2800	1370	1157	2344	2900	3757	810	2264	3229	2591
655	0	|	475	487	273	243	65	372	143	355	799	642	303	1332	673	128	801	255	168	694	581	234	209	92	1036	1845	305	615	934	416
656	0	gene miRNA|gene::MIR382;miRNA::hsa-miR-382-5p,hsa-miR-382-3p	1184	1273	809	798	1102	994	646	596	1671	1577	857	1869	913	250	2369	1780	694	1811	848	526	832	339	1684	2614	977	1546	2079	867
657	0	tRNA repeat|tRNA::tRNA-Ala-AGC-8-2;repeat::tRNA;tRNA::tRNA-Ala-AGC-8-1;repeat::tRNA	231	158	260	283	0	95	121	242	392	541	380	118	217	93	246	691	683	409	333	377	248	684	707	370	1368	946	778	594
658	0	ncrna gene|ncrna::mgh28S-2411;gene::SNORD6	55	73	55	43	3	61	62	60	91	112	56	91	57	51	1090	738	481	785	1344	684	449	1137	712	1763	870	1280	1592	1572
659	0	gene miRNA|gene::MIR148A;miRNA::hsa-miR-148a-5p,hsa-miR-148a-3p	6394	6436	6572	5124	5758	7361	15433	5920	13332	10239	4919	15098	12448	3364	22057	10067	11223	23889	11447	14787	5084	5763	21720	24200	8379	16220	24383	13253
660	0	ncrna gene|ncrna::U97;gene::SNORD97,EIF4G2,EIF4G2,EIF4G2	0	0	0	0	0	0	0	0	0	3	0	0	0	3	55	177	76	125	94	162	67	464	42	43	260	222	105	389
661	0	gene miRNA|gene::MIR129-2;miRNA::hsa-miR-129-5p,hsa-miR-129-2-3p	8083	5888	5219	5916	2296	5268	4265	6068	17624	10530	5558	11977	7524	2277	12919	12577	5529	7939	4848	3093	4600	1912	12670	16781	7089	11522	25426	8877
662	0	gene miRNA|gene::MIR504,FGF13,FGF13,FGF13,FGF13,FGF13,FGF13;miRNA::hsa-miR-504-5p,hsa-miR-504-3p	687	738	660	499	777	1178	838	383	806	593	434	1732	836	113	761	749	408	1102	496	236	479	273	1454	2810	558	954	1367	546
663	0	repeat miRNA gene|repeat::LINE;miRNA::hsa-miR-3912-5p,hsa-miR-3912-3p;gene::MIR3912	61	55	63	67	10	56	66	59	84	77	54	104	66	38	146	123	60	150	96	60	46	40	115	155	79	87	119	71
664	0	gene|gene::GNL3,GNL3,GNL3	15	6	8	6	0	0	0	0	6	7	0	13	7	0	441	372	233	333	385	150	134	269	347	734	240	470	676	396
665	0	gene|gene::VTRNA2-1	56	32	100	28	20	26	41	31	32	41	12	40	70	21	62	50	46	75	49	81	53	66	97	109	52	78	95	39
666	0	ncrna gene|ncrna::mgh18S-121;gene::SNORD4A,RPL23A	404	366	332	296	17	367	302	299	423	455	296	420	229	240	985	799	363	934	1150	480	443	528	789	1440	607	770	1080	810
667	0	gene miRNA|gene::TANGO2,TANGO2,TANGO2,TANGO2,TANGO2,TANGO2,TANGO2,TANGO2,TANGO2,TANGO2,MIR185,TANGO2,TANGO2,TANGO2;miRNA::hsa-miR-185-5p,hsa-miR-185-3p	359	439	711	507	352	443	280	534	796	652	408	801	508	1049	1047	605	247	710	773	489	153	541	761	1136	441	621	959	749
668	0	ncrna gene|ncrna::U101;gene::SNORD101,RPS12	13	30	13	26	11	15	48	20	10	7	17	107	53	39	673	399	234	523	835	334	257	640	562	1225	441	583	821	871
669	0	ncrna gene|ncrna::U15A;gene::RPS3,RPS3,RPS3,SNORD15A,RPS3	6	0	3	0	0	0	0	0	9	0	4	3	0	0	271	248	104	219	355	142	152	261	171	346	114	236	272	280
670	0	ncrna gene|ncrna::U15B;gene::RPS3,SNORD15B,RPS3,RPS3,RPS3	45	31	29	18	0	16	20	21	28	20	6	53	23	25	222	194	46	193	223	71	303	122	133	350	120	188	153	164
671	0	gene|gene::ROBO3	366	427	504	452	256	272	336	689	680	649	406	896	602	585	300	145	81	213	251	135	60	138	233	237	131	163	254	247
672	0	ncrna gene|ncrna::HBII-135;gene::LRRC75A-AS1,LRRC75A-AS1,LRRC75A-AS1,LRRC75A-AS1,LRRC75A-AS1,LRRC75A-AS1,LRRC75A-AS1,SNORD65,LRRC75A-AS1,LRRC75A-AS1,LRRC75A-AS1,LRRC75A-AS1,LRRC75A-AS1,LRRC75A-AS1,LRRC75A-AS1,LRRC75A-AS1,LRRC75A-AS1,LRRC75A-AS1,LRRC75A-AS1,LRRC75A-AS1,LRRC75A-AS1,LRRC75A-AS1,LRRC75A-AS1,LRRC75A-AS1,LRRC75A-AS1,LRRC75A-AS1,LRRC75A-AS1,LRRC75A-AS1,LRRC75A-AS1,LRRC75A-AS1	71	72	69	66	94	11	17	70	35	44	17	37	27	31	373	423	240	424	580	196	250	416	476	656	514	569	829	663
673	0	ncrna gene|ncrna::HBII-108B;gene::SNORD19B,GNL3,GNL3,GNL3	113	161	58	105	0	64	113	105	119	122	57	177	89	31	1339	1093	338	1070	1557	545	649	1066	709	2005	715	1179	1172	1504
674	0	gene miRNA|gene::MAP2K4,MAP2K4,MIR744;miRNA::hsa-miR-744-5p	5229	4740	5071	4426	2022	7044	4312	3484	5215	4831	3819	7665	5207	2561	5239	3498	1872	5524	3955	2068	1894	2030	6771	7822	2840	3754	4862	2992
675	0	repeat miRNA gene|repeat::LINE;miRNA::hsa-miR-625-5p,hsa-miR-625-3p;gene::MIR625,FUT8,FUT8,FUT8,FUT8,FUT8;repeat::LINE;miRNA::hsa-miR-625-5p,hsa-miR-625-3p;gene::MIR625,FUT8,FUT8,FUT8,FUT8,FUT8	190	249	469	161	187	124	58	325	277	251	100	224	140	330	348	232	135	207	548	245	145	554	278	332	206	526	527	840
676	0	ncrna gene|ncrna::U85;gene::SCARNA10,NCAPD2	115	163	87	90	19	26	66	175	147	157	57	71	67	78	221	224	108	96	189	201	128	253	218	186	153	253	293	372
677	0	gene miRNA|gene::MIR497HG,MIR497;miRNA::hsa-miR-497-3p,hsa-miR-497-5p	4041	3281	2036	2414	470	3100	3185	1949	2763	2855	1389	2862	2073	1541	3302	2431	1943	3584	3401	3171	2272	1951	4446	5779	2388	3288	3863	2875
678	0	ncrna gene|ncrna::U81;gene::SNORD81,GAS5	1281	1270	1720	1649	1381	1470	2719	1142	1912	1619	1260	5845	4352	1791	16870	11744	7404	14742	18526	8896	4990	9941	12345	18349	7862	11812	15415	12124
679	0	ncrna gene|ncrna::HBII-55;gene::NOP56,NOP56,SNORD110	1097	1097	1083	701	80	1306	1229	1190	1440	908	542	1729	687	476	1716	1338	683	2095	2635	1287	872	2947	1765	4409	1032	1400	2425	1866
680	0	ncrna gene|ncrna::U57;gene::SNORD57,NOP56,NOP56	1478	1608	2022	1538	288	1758	1162	1759	2391	2327	1197	2901	1628	1984	4549	3853	3252	4558	5776	2349	2260	4037	4458	7367	4705	4688	9714	4092
